,Region 0,Region 1,Region 2,Region 3,Region 4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.4012530918085261,0.0,0.14178765880217786,0.11224856321839081
2,0.14178765880217786,0.6734913793103449,0.13879635798356652,0.42536297640653364,0.11224856321839081
3,0.14178765880217786,0.8081896551724139,0.13879635798356652,0.5671506352087115,0.22449712643678163
4,0.42536297640653364,0.5387931034482759,0.13879635798356652,0.42536297640653364,0.5588747029438866
5,0.42536297640653364,0.8081896551724139,0.14178765880217786,0.5671506352087115,0.5588747029438866
6,0.42536297640653364,0.9428879310344829,0.42536297640653364,0.42536297640653364,0.44662613972549586
7,0.5641593343901,0.9428879310344829,0.7089382940108893,0.14178765880217786,0.6734913793103449
8,0.5671506352087115,0.9400461952568021,0.5671506352087115,0.4223716755879222,0.6734913793103449
9,0.7089382940108893,0.805347919394733,0.7089382940108893,0.5641593343901,1.00786895581745
10,0.5671506352087115,0.9428879310344828,0.42536297640653364,0.9925136116152452,1.00786895581745
11,1.1313099695988118,1.344141022843009,1.417876588021779,1.6924780031703004,1.2299979691061644
12,1.5566729460053454,1.745394114651535,2.1178409795768345,2.5461952568019792,1.7912407851981185
13,2.6909742164227684,2.1523306780154234,3.3909386079778243,2.2626199391976236,2.3524836012900727
14,2.977540834845736,2.559267241379311,3.541700169235836,2.687982915604157,2.244971264367816
15,3.3969212096150465,3.6340117124981814,3.9670631456423697,3.6864791288566248,2.357219827586207
16,3.825275486840192,4.304661356030846,4.253629764065337,3.9670631456423693,2.691597404093313
17,4.531222480032469,4.310344827586208,5.526727392466326,4.247647162428114,3.365088783403657
18,4.9565854564390035,3.90340826422232,6.3714707436421705,4.953594155620392,4.599822978805956
19,3.683487828038014,4.983836206896553,4.959576757257615,4.959576757257614,4.938936781609197
20,3.4029038112522696,6.327977229739562,4.962568058076227,6.799825020867314,5.500179597701151
21,4.250638463246725,4.983836206896553,5.101364416059792,6.096869328493649,7.069291369610553
22,4.250638463246725,4.310344827586208,5.101364416059792,4.820780399274048,7.515917509336048
23,3.5446914700544467,4.175646551724139,5.529718693284937,4.5372050816696925,7.964911762209611
24,2.835753176043558,3.9005665284446387,5.246143375680582,4.817789098455437,8.301657451864783
25,2.1178409795768345,2.963362068965518,4.534213780851081,4.2536297640653356,8.306393678160918
26,2.5432039559833677,2.55642550560163,4.678992740471869,3.402903811252269,10.436748266162276
27,2.4014162971811897,1.6163793103448278,4.6789927404718705,3.119328493647913,11.000359195402298
28,1.8402482636097013,1.077586206896552,4.111842105263158,2.6939655172413794,10.775862068965514
29,1.5596642468239565,1.4816810344827587,3.828266787658803,2.5521778584392023,11.224856321839079
30,1.4148852872031674,1.0747444711188712,3.402903811252269,2.1238235812140567,12.010596264367814
31,0.9895223107966338,0.9428879310344829,3.1193284936479135,1.5596642468239565,11.559233898346186
32,0.42536297640653364,1.0775862068965518,2.268602540834846,1.5596642468239568,11.556865785198118
33,0.8507259528130673,1.077586206896552,1.7014519056261346,1.417876588021779,12.227989051360396
34,0.5671506352087115,0.9428879310344829,1.2760889292196012,1.1343012704174231,11.55686578519812
35,0.8507259528130673,0.5387931034482759,1.2730976284009896,1.276088929219601,11.107871532324554
36,0.8507259528130673,0.8081896551724139,1.411893986384556,1.8432395644283124,10.658877279450989
37,0.8477346519944559,0.9400461952568021,0.7089382940108893,1.4178765880217787,10.661245392599058
38,0.7089382940108893,1.2094427469809401,0.7089382940108893,1.6984606048075233,10.100002576507105
39,0.9925136116152452,1.34698275862069,0.5671506352087115,0.9895223107966338,9.316630747126434
40,1.417876588021779,1.34698275862069,0.8507259528130673,0.8477346519944559,8.867636494252874
41,1.5596642468239568,1.4816810344827591,1.2730976284009896,0.7089382940108893,7.967279875357678
42,1.7014519056261346,1.6163793103448278,1.417876588021779,0.7059469931922779,6.508048553518599
43,1.2760889292196007,1.34698275862069,1.4148852872031676,0.5671506352087115,6.173670977011491
44,1.4178765880217785,1.7510775862068972,1.1343012704174231,0.9895223107966338,4.826688218390806
45,1.5596642468239565,1.616379310344828,1.2730976284009896,0.9925136116152452,4.714439655172414
46,0.42536297640653364,1.4788392987050782,1.1343012704174231,1.1343012704174231,4.489942528735633
47,0.42536297640653364,1.8857758620689657,0.8477346519944559,1.276088929219601,5.275682471264369
48,0.42536297640653364,1.481681034482759,0.9895223107966336,0.9925136116152452,4.826688218390806
49,0.9925136116152452,1.344141022843009,0.8477346519944559,0.7089382940108893,4.602191091954023
50,0.8507259528130673,1.34698275862069,0.9925136116152452,0.9925136116152452,4.489942528735633
51,1.134301270417423,1.34698275862069,0.9925136116152452,1.1343012704174231,3.7042025862068972
52,0.9925136116152452,0.8081896551724139,1.1343012704174231,0.8507259528130673,2.5817169540229887
53,1.4178765880217787,0.8081896551724139,1.1343012704174231,0.8507259528130673,2.8062140804597706
54,1.5596642468239568,0.670649643532664,1.5596642468239568,0.9925136116152452,2.4694683908045985
55,0.8507259528130673,0.9428879310344829,0.5671506352087115,1.4148852872031674,2.581716954022989
56,1.4148852872031676,2.0204741379310347,1.6954693039889117,2.2686025408348462,3.2528402201852664
57,3.825275486840192,2.5564255056016303,3.2521422499942574,3.25812485163148,3.0283430937484854
58,5.2341781724061365,3.768709988360251,4.105859503625935,5.24016077404336,2.1303545880013584
59,6.510267101625738,4.3075030918085275,3.9670631456423697,6.093878027675038,2.581716954022989
60,7.366975656076028,6.187595482322132,5.246143375680582,7.086391639290281,2.8062140804597706
61,7.228179298092459,6.858245125854793,5.101364416059792,7.083400338471672,3.0283430937484854
62,9.346020277669291,7.666434781027204,6.380444646098005,8.081896551724139,3.8140830362772213
63,10.902693223674634,8.07052960861341,7.508763314878205,8.929631203718593,4.821951992094671
64,10.06692377495462,8.073371344391095,6.658037362065137,8.50725952813067,5.161065794897911
65,10.066923774954626,9.83013240215335,7.511754615696814,9.77736585571305,6.171302863863428
66,11.056446085751256,9.68690891895824,8.643064585295624,10.066923774954626,7.857399425287356
67,12.89370304854235,8.878719263785827,9.632586896092254,9.496781838927303,9.987754013288713
68,12.32954371415225,9.695434126291282,9.071418862520769,9.919153514515227,11.3347367719094
69,11.343012704174225,11.308971700858425,9.213206521322947,11.19823374455344,12.122844827586206
70,12.332535014970857,11.715908264222316,8.075913950086912,11.481809062157794,13.242962346622045
71,12.471331372954424,10.770178597410155,8.929631203718593,10.492286751361162,15.487933610989865
72,12.75490669055878,9.288497562927398,9.922144815333837,9.499773139745917,17.059413496047338
73,11.623596720959972,9.024784482758617,8.932622504537205,8.507259528130671,17.281542509336052
74,9.783348457350272,9.156641022843008,8.081896551724137,9.78035715653166,18.296515804597707
75,9.635578196910869,7.806816528444637,8.223684210526313,9.074410163339383,18.745510057471265
76,9.496781838927303,6.193278953877492,8.223684210526315,8.787843544916417,19.867995689655178
77,9.21619782214156,5.792025862068966,8.223684210526315,8.64904718693285,19.531249999999996
78,8.220692909707703,5.7891841262912855,8.50725952813067,8.932622504537205,19.75574712643678
79,7.795329933301168,5.385089298705078,8.081896551724137,8.365471869328493,20.31698994252874
80,7.934126291284732,3.906250000000001,8.078905250905525,6.947595281306715,22.55959309374848
81,7.6535422744989905,3.6368534482758625,7.940108892921958,6.66401996370236,22.4473445305301
82,7.228179298092457,3.768709988360251,7.23117059891107,6.522232304900182,23.567462049565936
83,6.661028662883749,3.768709988360251,6.522232304900181,6.66401996370236,24.689947681749846
84,6.799825020867314,2.559267241379311,6.664019963702361,6.805807622504538,24.24332154202435
85,6.802816321685926,2.289870689655173,6.66401996370236,6.380444646098004,23.906575852369176
86,6.096869328493648,2.155172413793104,6.802816321685927,6.664019963702361,24.02119252873563
87,4.820780399274048,2.152330678015423,6.799825020867314,6.522232304900183,23.235452586206893
88,4.817789098455437,2.0204741379310347,6.238656987295827,6.805807622504538,22.22521551724138
89,4.959576757257614,2.0204741379310347,6.805807622504538,6.947595281306714,21.551724137931036
90,5.098373115241181,2.152330678015423,6.805807622504538,6.664019963702359,19.980244252873565
91,4.1118421052631575,2.152330678015423,5.813294010889292,6.238656987295827,20.090124702943893
92,3.686479128856624,2.155172413793104,5.246143375680582,6.380444646098004,19.865627576507105
93,3.686479128856624,1.077586206896552,5.246143375680582,5.671506352087114,20.76361608225423
94,3.97005444646098,0.6734913793103449,5.526727392466325,5.529718693284937,19.41900143678161
95,4.111842105263158,0.805347919394733,5.529718693284937,5.387931034482759,19.08225574712644
96,4.111842105263158,0.9428879310344829,4.67899274047187,4.959576757257615,19.08225574712644
97,4.105859503625934,0.6734913793103449,3.970054446460981,4.820780399274048,19.416633323633544
98,3.9670631456423693,0.8081896551724139,3.5446914700544467,4.962568058076226,19.302016647267084
99,3.9670631456423693,0.9400461952568021,3.686479128856624,5.104355716878404,18.97000718390805
100,3.8252754868401913,1.3441410228430093,3.1193284936479135,5.104355716878404,17.95977011494253
101,3.828266787658803,1.34698275862069,3.119328493647913,5.104355716878405,16.612787356321835
102,3.828266787658803,1.2122844827586208,3.1193284936479126,4.962568058076226,16.163793103448278
103,3.970054446460981,0.9428879310344829,3.541700169235835,4.111842105263158,16.38829022988506
104,3.402903811252269,1.077586206896552,3.119328493647913,3.6864791288566248,17.283910622484118
105,3.5446914700544467,0.8081896551724139,2.6939655172413794,3.1163371928293016,18.51864481788642
106,4.389434821230291,0.9428879310344829,1.9850272232304904,2.835753176043557,18.069650565012857
107,4.250638463246725,0.5387931034482759,2.5521778584392023,3.1163371928293016,17.283910622484118
